Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
246000.0,Setúbal,Palmela,Pinhal Novo,Apartment,B,,,0.0,,,115.0,,,False,True,False,4.0,3.0,0.0,New,104.0,420.0,128.9,3.0
990000.0,Setúbal,Palmela,Quinta do Anjo,House,B,,,0.0,,2022.0,372.0,,,True,False,True,,4.0,0.0,,230.0,1350.0,,3.0
438000.0,Setúbal,Barreiro,Santo António da Charneca,House,E,,,1.0,,1980.0,288.0,,2024-01-18 09:52:00.830,False,False,False,7.0,5.0,1.0,Good condition,307.0,700.0,327.3,3.0
450000.0,Setúbal,Montijo,Pegões,Land,NC,,,0.0,,,138750.0,,2024-01-17 15:09:01.787,False,False,False,,,0.0,,138750.0,138750.0,138750.0,0.0
80000.0,Setúbal,Seixal,Corroios,Land,NC,,,0.0,,1998.0,,,2024-01-17 17:33:35.457,False,False,False,,,0.0,Reasonable,,330.0,330.0,0.0
1200000.0,Setúbal,Palmela,Palmela,Warehouse,NC,,,0.0,,2012.0,531.0,,,False,False,False,,,0.0,,,16250.0,,0.0
70000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,1989.0,319.0,,,False,False,False,0.0,,0.0,,,319.0,,0.0
350000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,House,NC,,,0.0,,1930.0,123.0,,,False,False,False,4.0,3.0,0.0,,123.0,4500000.0,,0.0
395000.0,Setúbal,Palmela,Pinhal Novo,Farm,NC,,,0.0,,2015.0,80.0,,2024-05-14 17:06:54.940,False,False,False,2.0,1.0,0.0,,80.0,5345.0,,1.0
100000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Transfer of lease,C,,,0.0,,,168.0,,,False,False,False,,,0.0,,150.0,,168.0,0.0
275000.0,Setúbal,Sesimbra,Quinta do Conde,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,2340.0,,0.0
56000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,352.0,,0.0
465000.0,Setúbal,Palmela,Quinta do Anjo,House,E,,,0.0,,1990.0,98.0,,,False,False,False,3.0,2.0,0.0,Needs renovation,234.0,5431.0,,1.0
590000.0,Setúbal,Seixal,Corroios,House,A,,,0.0,,2023.0,164.0,,,True,False,False,,3.0,2.0,,130.0,,,2.0
590000.0,Setúbal,Seixal,Corroios,House,A,,,0.0,,2023.0,142.0,,,True,False,False,,3.0,2.0,,128.0,,,2.0
525000.0,Setúbal,Montijo,Montijo e Afonsoeiro,House,NC,,,1.0,,1951.0,319.0,,,False,False,False,,2.0,0.0,,318.0,400.0,,0.0
465000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,B,,,0.0,,2024.0,160.0,,,True,True,False,,3.0,0.0,New,117.0,,142.2,2.0
466000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,B,,,1.0,,2024.0,163.0,,,False,True,False,,3.0,0.0,New,117.0,178.0,142.2,2.0
449000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,B,,,0.0,,2024.0,163.0,,,True,True,False,,3.0,0.0,New,163.0,,,2.0
550000.0,Setúbal,Sines,Porto Covo,Apartment,NC,,,1.0,,2024.0,106.0,,,False,True,False,,3.0,0.0,,81.0,,,1.0
174500.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Apartment,D,,,0.0,,1970.0,83.0,,,False,False,False,4.0,3.0,0.0,,83.0,165.0,88.725,1.0
95000.0,Setúbal,Almada,Caparica e Trafaria,Store,NC,,,0.0,,1999.0,123.0,,,False,False,False,,,0.0,,,,,0.0
440000.0,Setúbal,Montijo,Pegões,House,E,,,0.0,,1997.0,220.0,,,True,False,False,,2.0,2.0,,220.0,260.0,260.75,2.0
1495000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,B,,,1.0,,1999.0,448.0,,,False,False,False,7.0,5.0,0.0,,448.0,1000.0,,3.0
147000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,,,0.0,,1976.0,65.0,,,False,True,False,2.0,1.0,1.0,,65.0,,73.0,1.0
167000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,D,,,0.0,,1976.0,75.0,,2024-01-19 17:59:48.713,False,True,False,3.0,2.0,0.0,,75.0,,83.0,1.0
595000.0,Setúbal,Seixal,Fernão Ferro,House,NC,,,1.0,,2024.0,202.0,,,False,False,False,,4.0,0.0,,202.0,515.0,,3.0
695000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,D,,,0.0,,2006.0,191.0,,,True,False,False,5.0,4.0,1.0,Good condition,170.0,522.0,399.0,4.0
436500.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,,,1.0,,2017.0,148.0,,,False,True,False,,3.0,0.0,,148.0,,,2.0
2500000.0,Setúbal,Grândola,Carvalhal,House,C,,,1.0,,2000.0,433.0,,,False,False,False,10.0,8.0,8.0,,277.0,1000.0,,8.0
10000.0,Setúbal,Almada,Laranjeiro e Feijó,Storage,NC,,,0.0,,1970.0,14.0,,2024-01-26 11:58:08.050,False,False,False,1.0,,0.0,Reasonable,14.0,,14.5,0.0
350000.0,Setúbal,Almada,Costa de Caparica,Apartment,C,,,0.0,,1995.0,71.0,,,False,False,False,3.0,2.0,1.0,Like new,71.0,,71.7,1.0
183000.0,Setúbal,Almada,Caparica e Trafaria,Apartment,E,,,0.0,,1999.0,96.0,,2024-04-10 12:33:53.413,False,True,False,,3.0,0.0,,82.0,278.0,,1.0
100000.0,Setúbal,Almada,Laranjeiro e Feijó,Store,C,,,0.0,,1993.0,57.0,,,False,False,False,,3.0,0.0,,,,,1.0
280000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,E,,,1.0,,1993.0,81.0,,,False,False,False,3.0,1.0,0.0,Like new,63.0,417.0,81.51,3.0
320000.0,Setúbal,Palmela,Poceirão e Marateca,House,C,,,0.0,,2022.0,297.0,,,False,False,False,,3.0,2.0,,197.0,,,3.0
3600000.0,Setúbal,Santiago do Cacém,São Domingos e Vale de Água,Hotel,B-,,,1.0,,,743.0,,,False,False,True,,16.0,2.0,,669.0,8500.0,867.4,18.0
199000.0,Setúbal,Santiago do Cacém,"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",Duplex,D,,,0.0,,1993.0,149.0,,,False,False,False,5.0,3.0,1.0,Used,145.0,,,2.0
259500.0,Setúbal,Almada,Laranjeiro e Feijó,House,D,,,0.0,,1990.0,98.0,,,True,False,False,4.0,3.0,1.0,Reasonable,72.0,73.0,153.18,2.0
45000.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Land,NC,,,0.0,,2001.0,362.0,,,False,False,False,,,0.0,Needs renovation,362.0,302.0,302.33,0.0
48000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Transfer of lease,B-,,,0.0,,2001.0,73.0,,,False,False,False,1.0,,0.0,Good condition,73.0,,133.0,2.0
249500.0,Setúbal,Moita,Moita,House,F,,,1.0,,1967.0,468.0,,,False,False,False,3.0,2.0,0.0,,77.0,546.0,,1.0
57500.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,206.0,,2024-01-05 17:05:45.367,False,False,False,,,0.0,,,167.0,247.0,0.0
100000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,11000.0,,0.0
160000.0,Setúbal,Sesimbra,Castelo (Sesimbra),Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5175.0,,0.0
182500.0,Setúbal,Setúbal,São Sebastião,Apartment,D,,,0.0,,1998.0,83.0,,,False,True,False,3.0,2.0,0.0,,83.0,,,1.0
550000.0,Setúbal,Seixal,Corroios,House,D,,,0.0,,2004.0,245.0,,,True,False,False,,5.0,4.0,,392.0,550.0,,4.0
1000000.0,Setúbal,Santiago do Cacém,São Domingos e Vale de Água,Farm,F,,,0.0,,1961.0,60.0,,,False,False,True,4.0,3.0,1.0,,,170000.0,,1.0
390000.0,Setúbal,Almada,Laranjeiro e Feijó,House,C,,,0.0,,2010.0,135.0,,,True,False,False,4.0,3.0,0.0,Used,212.0,325.0,,3.0
675000.0,Setúbal,Sesimbra,Castelo (Sesimbra),House,E,,,0.0,,2004.0,287.0,,,True,False,False,,5.0,4.0,Good condition,226.0,440.0,,4.0
289500.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,,0.0,,,,,2024-01-24 18:28:14.927,False,False,False,,,0.0,,,916.0,,0.0
418600.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,64.02,1.0
420800.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,64.34,1.0
420800.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,64.34,1.0
780000.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,79.0,,,False,False,False,,1.0,0.0,,79.0,,161.29,1.0
752362.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,95.0,,,False,False,False,,1.0,0.0,,95.0,,117.55,1.0
741242.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,91.0,,,False,False,False,,1.0,0.0,,91.0,,121.38,1.0
773484.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,92.0,,,False,False,False,,1.0,0.0,,92.0,,132.17,1.0
448292.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,81.76,1.0
472056.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,90.9,1.0
408526.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,56.02,1.0
410269.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,46.0,,,False,False,False,,0.0,0.0,,46.0,,56.23,1.0
409605.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,56.15,1.0
408858.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,56.06,1.0
417158.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,46.0,,,False,False,False,,0.0,0.0,,46.0,,57.06,1.0
426933.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,51.0,,,False,False,False,,0.0,0.0,,51.0,,57.94,1.0
391387.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,45.0,,,False,False,False,,0.0,0.0,,45.0,,55.45,1.0
912320.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,89.0,,,False,False,False,,2.0,0.0,,89.0,,106.56,1.0
911744.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,89.0,,,False,False,False,,2.0,0.0,,89.0,,106.38,1.0
912128.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,89.0,,,False,False,False,,2.0,0.0,,89.0,,106.5,1.0
903552.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,88.0,,,False,False,False,,2.0,0.0,,88.0,,105.46,1.0
859650.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,87.0,,,False,False,False,,2.0,0.0,,87.0,,110.73,1.0
855930.0,Setúbal,Sesimbra,Santiago (Sesimbra),Duplex,NC,,,1.0,,,89.0,,,False,False,False,,2.0,0.0,,89.0,,106.89,1.0
448830.0,Setúbal,Sesimbra,Santiago (Sesimbra),Apartment,NC,,,1.0,,,46.0,,,False,False,False,,0.0,0.0,,46.0,,56.67,1.0
225000.0,Setúbal,Alcácer do Sal,Torrão,Land,NC,,,0.0,,2009.0,,,,False,False,False,,,0.0,,,2500.0,,0.0
300000.0,Setúbal,Alcochete,Alcochete,Apartment,D,,,0.0,,2001.0,152.0,,,True,True,True,,2.0,0.0,,152.0,,,1.0
235000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Apartment,C,,,0.0,,1988.0,80.0,,,False,False,False,3.0,2.0,0.0,Good condition,74.0,,84.5,1.0
795000.0,Setúbal,Grândola,Melides,Farm,F,,,0.0,,1959.0,60.0,,,False,False,False,3.0,2.0,0.0,,64.0,4200.0,89.76,1.0
447900.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",House,D,,,1.0,,1951.0,149.0,,,False,False,False,,3.0,0.0,Like new,138.0,179.0,149.76,2.0
690000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,NC,,,0.0,,2023.0,283.0,,,True,False,True,,4.0,0.0,New,283.0,,283.0,4.0
690000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,NC,,,0.0,,2023.0,283.0,,,True,False,True,,4.0,0.0,,283.0,,283.0,4.0
690000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,NC,,,0.0,,2023.0,283.0,,,True,False,True,,4.0,0.0,,283.0,,283.0,4.0
697500.0,Setúbal,Almada,Caparica e Trafaria,House,NC,,,0.0,,,228.0,,,True,False,False,4.0,3.0,0.0,New,162.0,250.0,,4.0
128000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,E,,,0.0,,1993.0,44.0,,,False,False,False,2.0,1.0,1.0,,30.0,320.0,50.65,1.0
250000.0,Setúbal,Barreiro,Palhais e Coina,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,883.0,,0.0
240000.0,Setúbal,Santiago do Cacém,São Domingos e Vale de Água,House,E,,,0.0,,1998.0,110.0,,,False,False,False,6.0,3.0,0.0,,90.0,241.0,,4.0
697500.0,Setúbal,Almada,Caparica e Trafaria,House,NC,,,0.0,,,228.0,,,True,False,False,4.0,3.0,0.0,New,162.0,250.0,,4.0
142000.0,Setúbal,Montijo,Pegões,Land,NC,,,0.0,,,11.0,,,False,False,False,,,0.0,,11.0,11.0,11.25,0.0
67000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,11200.0,,,False,False,False,0.0,,0.0,,,11200.0,,0.0
75000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,18710.0,,,False,False,False,0.0,,0.0,,,18710.0,,0.0
119000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,29910.0,,,False,False,False,0.0,,0.0,,,29910.0,,0.0
775000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A+,,,1.0,,2020.0,230.0,,,False,True,True,,4.0,1.0,Like new,208.0,,281.0,4.0
795000.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Farm,D,,,0.0,,1997.0,195.0,,,False,False,False,5.0,7.0,0.0,Good condition,195.0,3540.0,167.0,3.0
950000.0,Setúbal,Palmela,Palmela,House,E,,,1.0,,2001.0,137.0,,2024-05-02 17:21:23.623,False,False,False,3.0,2.0,0.0,,137.0,3965.0,222.0,3.0
480000.0,Setúbal,Palmela,Quinta do Anjo,Building,D,,,0.0,,1972.0,303.0,,,False,False,False,8.0,5.0,0.0,,260.0,308.0,,0.0
1500000.0,Setúbal,Grândola,Grândola e Santa Margarida da Serra,Hotel,B-,,,0.0,,1986.0,238.0,,,False,False,False,,,0.0,,238.0,646.0,,0.0
359000.0,Setúbal,Sesimbra,Quinta do Conde,House,B-,,,1.0,,1987.0,90.0,,,False,False,False,,3.0,0.0,,81.0,315.0,130.0,1.0
2200000.0,Setúbal,Almada,Costa de Caparica,Store,C,,,0.0,,1980.0,560.0,,,False,False,False,,,6.0,,,1272.0,,6.0
42500.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,337.0,,0.0
157500.0,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5240.0,,0.0
112500.0,Setúbal,Palmela,Poceirão e Marateca,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5240.0,,0.0
465000.0,Setúbal,Alcochete,Alcochete,House,C,,,1.0,,2009.0,139.0,,,False,False,False,3.0,3.0,0.0,Used,128.0,0.0,267.85,3.0
79950.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,283.0,,0.0
103000.0,Setúbal,Montijo,Canha,House,F,,,1.0,,1951.0,80.0,,,False,False,False,,2.0,1.0,,80.0,534.0,,1.0
498500.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,NC,,,0.0,,,150.0,,,True,False,True,4.0,3.0,1.0,New,12.0,307.0,173.38,3.0
180000.0,Setúbal,Almada,Costa de Caparica,Apartment,E,,,0.0,,1994.0,43.0,,,False,True,False,2.0,1.0,0.0,,43.0,,,1.0
83800.0,Setúbal,Sesimbra,Castelo (Sesimbra),Land,NC,,,0.0,,,5500.0,,,False,False,False,,,0.0,,,5500.0,,0.0
214000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,,,0.0,,1998.0,103.0,,,False,False,False,,3.0,2.0,,146.0,,,2.0
750000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,A+,,,1.0,,2024.0,217.0,,,False,False,True,,4.0,0.0,,190.0,1326.0,663.0,4.0
330000.0,Setúbal,Seixal,Corroios,House,NC,,,0.0,,2010.0,302.0,,,False,False,False,21.0,21.0,8.0,,276.0,298.0,302.0,16.0
128900.0,Setúbal,Seixal,Amora,Land,NC,,,0.0,,,,,2024-01-09 17:45:45.160,False,False,False,,,0.0,,,258.0,206.0,0.0
195000.0,Setúbal,Moita,Moita,Apartment,D,,,0.0,,1998.0,97.0,,,False,False,False,,2.0,0.0,,120.0,,,1.0
69900.0,Setúbal,Alcácer do Sal,Torrão,House,E,,,0.0,,1998.0,64.0,,2023-12-14 17:50:39.847,False,False,False,,1.0,0.0,,39.0,64.0,,1.0
160000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,5500.0,,0.0
213999.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,19930.0,,,False,False,False,,,0.0,,,19930.0,,0.0
244300.0,Setúbal,Seixal,Corroios,Apartment,E,,,0.0,,1996.0,87.0,,,False,True,False,3.0,2.0,0.0,,87.0,212.0,89.26,1.0
900000.0,Setúbal,Grândola,Melides,House,F,,,1.0,,1943.0,259.0,,,False,False,False,,2.0,0.0,,259.0,2000.0,,1.0
230000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Building,C,,,0.0,,1988.0,98.0,,,False,False,False,6.0,,0.0,,144.0,96.0,144.0,3.0
370000.0,Setúbal,Seixal,Fernão Ferro,House,A,,,1.0,,2023.0,136.0,,,False,False,False,5.0,4.0,3.0,,129.0,353.0,260.0,3.0
425000.0,Setúbal,Seixal,Corroios,House,E,,,0.0,,1986.0,483.0,,,True,False,False,,7.0,0.0,,345.0,,,5.0
370000.0,Setúbal,Moita,Alhos Vedros,House,E,,,0.0,,1987.0,229.0,,,True,False,False,4.0,4.0,0.0,,206.0,630.0,307.18,4.0
195000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,505.0,,0.0
210000.0,Setúbal,Seixal,Amora,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,400.0,,0.0
900000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Building,D,,,0.0,,1971.0,768.0,,,False,False,False,26.0,18.0,2.0,Reasonable,701.0,195.0,768.39,8.0
74000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,167.0,,,False,False,False,,,0.0,,,167.0,,0.0
680000.0,Setúbal,Palmela,Pinhal Novo,Farm,C,,,1.0,,2020.0,234.0,,,False,False,False,,4.0,1.0,,203.0,5082.0,234.09,3.0
143000.0,Setúbal,Setúbal,São Sebastião,Apartment,D,,,0.0,,1987.0,78.0,,,False,True,False,3.0,2.0,0.0,,78.0,,,1.0
125000.0,Setúbal,Setúbal,Gâmbia-Pontes-Alto Guerra,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,421.0,265.0,0.0
120000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,,,2023-12-21 12:25:11.570,False,False,False,,,0.0,,,403.0,,0.0
280000.0,Setúbal,Barreiro,Barreiro e Lavradio,Apartment,C,,,0.0,,1969.0,145.0,,,False,True,False,6.0,4.0,0.0,,145.0,,161.0,2.0
65000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,4164.0,,0.0
76000.0,Setúbal,Santiago do Cacém,Santo André,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,240.0,,0.0
595000.0,Setúbal,Palmela,Poceirão e Marateca,House,C,,,1.0,,1990.0,287.0,,,False,False,False,10.0,8.0,1.0,Good condition,287.0,432.0,287.0,4.0
370000.0,Setúbal,Palmela,Quinta do Anjo,House,E,,,1.0,,2005.0,252.0,,,False,False,False,4.0,3.0,1.0,,190.0,442.0,,4.0
335000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),House,C,,,1.0,,2010.0,142.0,,2023-12-04 17:59:20.140,False,False,False,4.0,2.0,0.0,Good condition,125.0,525.0,142.0,1.0
346940.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Apartment,NC,,,0.0,,2023.0,92.0,,,False,True,False,2.0,1.0,0.0,New,92.0,,,2.0
340000.0,Setúbal,Seixal,Corroios,House,D,,,1.0,,1983.0,118.0,,,False,False,False,4.0,3.0,0.0,New,118.0,136.0,,2.0
170000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,,,0.0,,1976.0,87.0,,,False,True,False,4.0,3.0,0.0,Used,75.0,,87.6,2.0
650000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A+,,,1.0,,2024.0,153.0,,,False,False,False,,3.0,0.0,,125.0,,153.0,3.0
650000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A+,,,1.0,,2024.0,153.0,,,False,False,False,,3.0,,,125.0,,153.0,3.0
700000.0,Setúbal,Montijo,Sarilhos Grandes,House,E,,,0.0,,2020.0,198.0,,,True,False,True,8.0,4.0,0.0,Like new,166.0,15080.0,,2.0
345000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,15250.0,,0.0
230000.0,Setúbal,Montijo,Montijo e Afonsoeiro,House,E,,,0.0,,1997.0,62.0,,,True,False,False,4.0,2.0,0.0,,61.0,422.0,108.0,1.0
7000000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",Investment,NC,,,1.0,,,530.0,,,False,False,True,,,0.0,Good condition,,1387.0,,0.0
82800.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Land,NC,,,1.0,,,163.0,,,False,False,False,4.0,,3.0,,163.0,272.0,252.0,3.0
1249990.0,Setúbal,Sesimbra,Quinta do Conde,House,C,,,0.0,,2003.0,292.0,,2024-05-29 14:06:26.153,True,False,False,5.0,4.0,0.0,,312.0,,,5.0
95000.0,Setúbal,Alcácer do Sal,Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana,Land,NC,,,0.0,,2019.0,242.0,,,False,False,False,,,0.0,,242.0,303.0,303.39,0.0
85000.0,Setúbal,Montijo,Canha,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,39500.0,,0.0
525000.0,Setúbal,Santiago do Cacém,Santo André,House,D,,,1.0,,1989.0,130.0,,2023-12-14 15:13:15.210,False,False,False,5.0,4.0,2.0,Good condition,94.0,1116.0,130.3,2.0
89900.0,Lisboa,Odivelas,Pontinha e Famões,Land,NC,,,0.0,,,90.0,,,False,False,False,,,0.0,,,232.0,180.0,0.0
3400000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,A+,,,1.0,,2022.0,343.0,,,False,False,False,5.0,4.0,0.0,New,425.0,1652.0,,5.0
299000.0,Setúbal,Setúbal,Azeitão (São Lourenço e São Simão),Apartment,C,,,0.0,,2023.0,137.0,,,False,False,False,,2.0,0.0,,123.0,,,3.0
95000.0,Setúbal,Moita,Baixa da Banheira e Vale da Amoreira,Apartment,C,,,0.0,,1988.0,65.0,,,False,True,False,,2.0,0.0,,65.0,,,1.0
299000.0,Setúbal,Almada,Costa de Caparica,Apartment,F,,,0.0,,1964.0,80.0,,,False,False,False,4.0,3.0,1.0,,80.0,,,2.0
550000.0,Setúbal,Palmela,Palmela,House,B-,,,1.0,,2020.0,187.0,,2023-11-23 16:45:34.270,False,False,False,,4.0,0.0,,161.0,468.0,,3.0
869000.0,Setúbal,Alcochete,Alcochete,House,B,,,0.0,,1989.0,240.0,,,True,False,False,6.0,5.0,1.0,Good condition,166.0,5000.0,406.0,3.0
399000.0,Setúbal,Santiago do Cacém,Cercal,Farm,NC,,,0.0,,1953.0,261.0,,,False,False,False,3.0,2.0,0.0,,261.0,296500.0,261.0,0.0
150000.0,Setúbal,Palmela,Pinhal Novo,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,3500.0,,0.0
1400000.0,Setúbal,Seixal,Fernão Ferro,House,A,,,1.0,,2012.0,242.0,,,False,False,False,4.0,4.0,0.0,,217.0,1345.0,384.0,4.0
180000.0,Setúbal,Seixal,Fernão Ferro,Land,NC,,,1.0,,,,,,False,False,False,,,0.0,,,345.0,,0.0
99000.0,Setúbal,Palmela,Palmela,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,10250.0,,0.0
790000.0,Setúbal,Santiago do Cacém,"Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra",Farm,F,,,0.0,,1957.0,47.0,,,False,False,False,,,0.0,,,198250.0,,0.0
65000.0,Setúbal,Palmela,Quinta do Anjo,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,315.0,,0.0
367500.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,87.0,,,False,True,True,3.0,2.0,1.0,,87.0,,157.0,1.0
312900.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,2.0,,60.0,,82.0,2.0
315000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,B,,,1.0,,,60.0,,,False,True,True,3.0,2.0,2.0,,60.0,,85.0,2.0
